5466 0. 0.
-4.934041321827230785e-03 3.441053994320528490e-04 1.308798050613888203e-03 -6.014548268066856893e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.065788972679252128e-09 0.000000000000000000e+00 6.040000000000000000e+02
-1.951215173644724535e-03 -1.273037704175525591e-04 8.497079562616539558e-03 -6.011577168363166010e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.065788972679252128e-09 0.000000000000000000e+00 6.650000000000000000e+02
-4.067597915521802519e-03 6.850698729119187019e-04 8.233620313867097548e-04 5.666077806402048268e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.065788972679252128e-09 0.000000000000000000e+00 6.680000000000000000e+02
-3.617208477103396515e-03 6.889937142563471503e-04 9.013385352321216099e-03 -1.064863802844530751e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.065788972679252128e-09 0.000000000000000000e+00 6.730000000000000000e+02
1.882740759548816572e-03 -4.971149303166464166e-04 -6.400055606848998116e-03 1.332213653950868994e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.065788972679252128e-09 0.000000000000000000e+00 6.740000000000000000e+02
6.069085952855785698e-03 -5.856775224526210386e-04 -4.590657049142141469e-03 8.512534262468488553e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.065788972679252128e-09 0.000000000000000000e+00 6.770000000000000000e+02
3.208729385573168454e-03 5.322259564035990387e-05 -8.838308124917322595e-03 8.527221506141156740e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.065788972679252128e-09 0.000000000000000000e+00 6.940000000000000000e+02
7.025229427581940363e-03 -4.251372293827306026e-04 6.656364664847238578e-03 -5.562599499227729571e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.065788972679252128e-09 0.000000000000000000e+00 7.170000000000000000e+02
6.326305253378027710e-03 -3.176912222676696470e-04 5.391031183870541310e-03 -9.546148209224120844e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.065788972679252128e-09 0.000000000000000000e+00 7.370000000000000000e+02
-5.055037947227797139e-03 3.312153809132117725e-04 7.511440126615669642e-03 -1.092070925665337457e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.065788972679252128e-09 0.000000000000000000e+00 7.380000000000000000e+02
